,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Country,ISO_A3,Continent,H2_Region,Is_Offshore,Offshore_Zone,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,Gen. emissions per kg H2,NH3 Emissions per kg H2,LOHC Emissions per kg H2,LH2 Emissions per kg H2,H2Gas Emissions per kg H2,Transport Emissions per kg H2,Total Emissions per kg H2,Below RED3 Threshold,country_cap_kt,within_cap,cap_rank,Corridor
50,31.0,49.0,1199.0250313282013,165.09451,2941,32.00665059259259,46.905730000000005,244.69281389177763,339.6866,Ukraine,UKR,Europe,Non-EU Europe,,,1076.9931851544625,1.8776472113019256,2.1656848470175754,2.7688582166564535,0.7305563875585639,0.7305563875585639,H2 Gas,1080.8239474389718,,2.217,0.1402551082715685,0.1699009235935029,0.390826284247047,0.0086465915795117,0.0086465915795117,2.225646591579512,True,385.2,True,369.0,E
51,31.0,50.0,1180.4099881649015,283.80804,2941,32.00665059259259,46.905730000000005,352.0355656857106,440.3368,Ukraine,UKR,Europe,Non-EU Europe,,,1352.8872875420996,1.8829738970800445,2.173448280702663,2.803032314671717,0.8838511292311917,0.8838511292311917,H2 Gas,1084.7933276544816,,0.5509999999999999,0.1300144767823586,0.1343198338049232,0.1688313557980691,0.0086783466212358,0.0086783466212358,0.5596783466212358,True,385.2,True,285.0,E
52,31.0,51.0,1154.495038986206,199.00684,2941,32.00665059259259,46.905730000000005,461.23676826593805,573.2461999999999,Ukraine,UKR,Europe,Non-EU Europe,,,1399.4746755801275,1.9142640061508576,2.19909544265248,2.83263154339175,0.946166565478494,0.946166565478494,H2 Gas,1099.9468722412428,,2.217,0.1598706454687911,0.1914300449686667,0.412177660477396,0.0087995749779299,0.0087995749779299,2.22579957497793,True,385.2,True,432.0,E
53,32.0,37.0,1723.1650710105896,1391.8954,1752,31.086489753,36.730321878,86.77975389130657,159.648,Turkey,TUR,Asia,Non-EU Europe,,,1399.4746755801275,1.8675836934742056,2.1746007353461048,2.8081368360853745,0.7963837597286414,0.7963837597286414,H2 Gas,1781.1450936115446,,0.5509999999999999,0.1328479549261428,0.1374300449686667,0.1718790710673465,0.0142491607488923,0.0142491607488923,0.5652491607488923,True,452.8,True,2.0,E
54,32.0,38.0,1635.2000069618225,186.56395,1752,31.086489753,36.730321878,162.49492612675212,272.48220000000003,Turkey,TUR,Asia,Non-EU Europe,,,1399.4746755801275,1.8837652934742053,2.1746007353461048,2.8081368360853745,0.8266698286228196,0.8266698286228196,H2 Gas,1698.5518295338725,,2.217,0.1598706454687911,0.1914300449686667,0.412177660477396,0.0135884146362709,0.0135884146362709,2.230588414636271,True,452.8,True,54.0,E
55,32.0,39.0,1588.114938735962,131.41301,4113,31.39402789940614,41.263935,256.6294413080851,424.4911,Turkey,TUR,Asia,Non-EU Europe,,,1399.4746755801275,1.8837652934742053,2.1746007353461048,2.8081368360853745,0.8643236346953527,0.8643236346953527,H2 Gas,1619.258662631605,,2.217,0.1598706454687911,0.1914300449686667,0.412177660477396,0.0129540693010528,0.0129540693010528,2.229954069301053,True,452.8,True,74.0,E
56,32.0,40.0,1586.2900710105896,112.730545,4113,31.39402789940614,41.263935,149.42440532062798,258.95210000000003,Turkey,TUR,Asia,Non-EU Europe,,,1322.370105326924,1.8824406825962845,2.1726716451933172,2.799597338624789,0.7905997921990886,0.7905997921990886,H2 Gas,1543.7783646451232,,2.217,0.1551799253517099,0.1862824823926878,0.4070681381127261,0.0123502269171609,0.0123502269171609,2.2293502269171612,True,452.8,True,62.0,E
57,32.0,48.0,1244.6500313282013,251.7704,2941,32.00665059259259,46.905730000000005,121.66160867208544,171.0494,Ukraine,UKR,Europe,Non-EU Europe,,,1322.370105326924,1.875380202596284,2.1726716451933172,2.799597338624789,0.7794946735396715,0.7794946735396715,H2 Gas,1162.2514784543096,,2.217,0.1551799253517099,0.1862824823926878,0.4070681381127261,0.0092980118276344,0.0092980118276344,2.2262980118276348,True,385.2,True,346.0,E
58,32.0,49.0,1208.5150396823883,186.38452,2941,32.00665059259259,46.905730000000005,232.8611414242075,288.421,Ukraine,UKR,Europe,Non-EU Europe,,,1322.370105326924,1.8824406825962845,2.1726716451933172,2.799597338624789,0.8239744866405203,0.8239744866405203,H2 Gas,1153.9789322934162,,2.217,0.1551799253517099,0.1862824823926878,0.4070681381127261,0.0092318314583473,0.0092318314583473,2.2262318314583474,True,385.2,True,385.0,E
59,32.0,50.0,1191.7250382900238,240.22678,2941,32.00665059259259,46.905730000000005,344.0803725396546,408.7799,Ukraine,UKR,Europe,Non-EU Europe,,,1290.5583910691828,1.8818716774778328,2.1718427482203357,2.795935478152278,0.8557374933836028,0.8557374933836028,H2 Gas,1156.2742754299493,,2.217,0.1532447600496012,0.1841587069893215,0.4049608743654727,0.0092501942034395,0.0092501942034395,2.22625019420344,True,385.2,True,395.0,E
