,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Country,ISO_A3,Continent,H2_Region,Is_Offshore,Offshore_Zone,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,country_cap_kt,within_cap,cap_rank,Year
60,-118.0,34.0,1780.8350682258606,30.047821,4030,-118.18389107065347,33.74777,32.74449668499866,49.2327,United States of America,USA,North America,North America,,,1576.4222305913072,1.6662950150538312,2.129656842417598,2.8261622400778954,,1.6662950150538312,NH3,10204.221778855544,,7433.328206704846,True,674.0,2040
61,-118.0,35.0,2043.999965190888,259.86087,4107,-118.48497761246,33.91849,127.9807418833094,182.7692,United States of America,USA,North America,North America,,,1604.8006785709772,1.771226375104448,2.1449386671961106,2.8288740334415117,,1.771226375104448,NH3,10112.752790519113,,7433.328206704846,True,576.0,2040
62,-118.0,39.0,1843.980016708374,101.40379,4731,-121.33982489431968,37.95234,313.75910976951894,497.3175,United States of America,USA,North America,North America,,,1230.5068208855646,1.7650174020491054,2.135898547739394,2.7887823265521403,,1.7650174020491054,NH3,9746.729494786074,,7433.328206704846,True,922.0,2040
63,-118.0,41.0,1755.6499791145325,188.00153,6367,-121.55685725036533,38.561485000000005,407.5459801549948,520.1036,United States of America,USA,North America,North America,,,1242.138087348382,1.7705193483323316,2.1392371889640627,2.793211812492404,,1.7705193483323316,NH3,9563.752568303184,,7433.328206704846,True,1145.0,2040
64,-118.0,42.0,1656.0050654411316,96.58989,6367,-121.55685725036533,38.561485000000005,487.0113292918784,630.653,United States of America,USA,North America,North America,,,1242.138087348382,1.8060456993108636,2.171023328618816,2.8249979521471573,,1.8060456993108636,NH3,9472.303965342717,,7433.328206704846,True,1500.0,2040
65,-118.0,45.0,1570.959963798523,94.517494,6634,-122.7035916567065,45.64459,375.6128609465485,472.4681,United States of America,USA,North America,North America,,,1096.698551340935,1.7623292980649277,2.1319798022066516,2.771562689176889,,1.7623292980649277,NH3,9198.227161888371,,7433.328206704846,True,1597.0,2040
66,-118.0,47.0,1484.4549679756165,209.69577,4933,-122.2207911642127,47.998295,336.772495931577,433.7348,United States of America,USA,North America,North America,,,1419.1800417666004,1.7683510724745852,2.1407544604698336,2.810247606590508,,1.7683510724745852,NH3,9015.827251076998,,7433.328206704846,True,1998.0,2040
67,-118.0,48.0,1377.5099742412567,64.0862,4933,-122.2207911642127,47.998295,314.943938350633,527.0538,United States of America,USA,North America,North America,,,1419.1800417666004,1.7683510724745852,2.1407544604698336,2.810247606590508,,1.7683510724745852,NH3,8924.751615062469,,7433.328206704846,True,2674.0,2040
68,-118.0,56.0,1322.0299923419952,232.4707,2586,-122.71542696864113,48.8319,859.2413653763334,1322.0539,Canada,CAN,North America,North America,,,1342.075471513397,1.956745797014102,2.322549464330928,2.985520393671057,,1.956745797014102,NH3,8200.495658631944,,8522.47753481828,True,3651.0,2040
69,-117.0,33.0,1823.9050793647768,83.92054,44678,-117.15652239685278,32.69919550046325,36.43572061524065,48.252300000000005,United States of America,USA,North America,North America,,,1676.3043511269768,1.6669485928205965,2.130375485938667,2.835512116532847,,1.6669485928205965,NH3,10242.36511165313,,7433.328206704846,True,604.0,2040
70,-117.0,34.0,1868.070011138916,122.605484,28251,-118.11779183240606,33.645730381,110.68972043565654,131.4313,United States of America,USA,North America,North America,,,1575.1412498442912,1.7320348731315685,2.1443036642592315,2.8260387520249317,,1.7320348731315685,NH3,10151.561032927752,,7433.328206704846,True,717.0,2040
71,-117.0,35.0,2006.770052909851,259.58688,4030,-118.18389107065347,33.74777,176.4989069387458,222.4453,United States of America,USA,North America,North America,,,1576.4222305913072,1.7708088550538312,2.1443313359766507,2.8261622400778954,,1.7708088550538312,NH3,10060.729566661044,,7433.328206704846,True,610.0,2040
72,-117.0,37.0,1960.7800793647768,185.57411,4107,-118.48497761246,33.91849,367.48972332005263,470.9152,United States of America,USA,North America,North America,,,1604.8006785709772,1.771226375104448,2.1449386671961106,2.8288740334415117,,1.771226375104448,NH3,9879.02015698191,,7433.328206704846,True,676.0,2040
73,-117.0,38.0,1942.5300097465515,142.59189,4731,-121.33982489431968,37.95234,381.3029567714084,512.8978,United States of America,USA,North America,North America,,,1230.5068208855646,1.7650174020491054,2.135898547739394,2.7887823265521403,,1.7650174020491054,NH3,9788.16011775954,,7433.328206704846,True,685.0,2040
74,-117.0,43.0,1604.1749930381775,150.35788,6634,-122.7035916567065,45.64459,541.4207200385669,761.7443000000001,United States of America,USA,North America,North America,,,1096.698551340935,1.8249015914506317,2.188548090222078,2.828130977192316,,1.8249015914506317,NH3,9334.16947159478,,7433.328206704846,True,1771.0,2040
75,-117.0,44.0,1572.055058479309,161.96277,6634,-122.7035916567065,45.64459,486.5715704924083,615.2506,United States of America,USA,North America,North America,,,1096.698551340935,1.802961931632168,2.166608430403615,2.8061913173738526,,1.802961931632168,NH3,9243.498058366502,,7433.328206704846,True,1794.0,2040
76,-117.0,45.0,1535.554919242859,135.81567,6634,-122.7035916567065,45.64459,452.7820046924634,607.4581,United States of America,USA,North America,North America,,,1096.698551340935,1.78944610531219,2.1530926040836373,2.7926754910538745,,1.78944610531219,NH3,9152.891008563358,,7433.328206704846,True,1880.0,2040
77,-117.0,47.0,1419.1200041770935,160.26692,4933,-122.2207911642127,47.998295,408.62511471030234,541.6688,United States of America,USA,North America,North America,,,1419.1800417666004,1.774388652771797,2.1442045063539545,2.813697652474629,,1.774388652771797,NH3,8971.909207789398,,7433.328206704846,True,2404.0,2040
