,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Country,ISO_A3,Continent,H2_Region,Is_Offshore,Offshore_Zone,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,Gen. emissions per kg H2,NH3 Emissions per kg H2,LOHC Emissions per kg H2,LH2 Emissions per kg H2,H2Gas Emissions per kg H2,Transport Emissions per kg H2,Total Emissions per kg H2,Below RED3 Threshold,country_cap_kt,within_cap,cap_rank,Corridor
324,43.0,17.0,1631.184949874878,25.987322,3389,42.465160413261614,16.926085,57.548303697729104,60.1359,Saudi Arabia,SAU,Asia,Middle East,,,2491.8883844173984,1.6857559155985191,2.1599176713222388,2.8968493819732735,,1.6857559155985191,NH3,4006.207884023285,,2.217,0.2263752383835902,0.2643604550160978,0.4848716944010602,,0.2263752383835902,2.4433752383835903,True,4796.4,True,327.0,A
325,43.0,19.0,1941.8000626564024,175.17593,4241,42.10421423137792,17.593870000000003,182.18545853414375,247.5788,Saudi Arabia,SAU,Asia,Middle East,,,2491.8883844173984,1.7815471955985194,2.1599176713222388,2.8968493819732735,1.5919501721759544,1.5919501721759544,H2 Gas,3839.125430439886,,2.217,0.2263752383835902,0.2643604550160978,0.4848716944010602,0.030713003443519,0.030713003443519,2.2477130034435193,True,4796.4,True,180.0,A
326,43.0,24.0,1900.1899456977844,277.01224,4893,39.09923671733202,22.51803,431.5477893901935,671.8302,Saudi Arabia,SAU,Asia,Middle East,,,2645.230169518614,1.801575115465132,2.174569563009491,2.9188895918525146,1.4341780747349304,1.4341780747349304,H2 Gas,3444.6951868373258,,2.217,0.2357174569114395,0.2745976748297706,0.4951211892800302,0.0275575614946986,0.0275575614946986,2.244557561494698,True,4796.4,True,141.0,A
327,43.0,25.0,1883.7649178504944,212.77946,3990,39.01584500659631,22.704225,478.88185190822406,811.8961999999999,Saudi Arabia,SAU,Asia,Middle East,,,2645.230169518614,1.820508740472344,2.1935031880167033,2.937823216859727,1.4045263399877657,1.4045263399877657,H2 Gas,3370.565849969414,,2.217,0.2357174569114395,0.2745976748297706,0.4951211892800302,0.0269645267997553,0.0269645267997553,2.243964526799755,True,4796.4,True,136.0,A
328,43.0,26.0,1890.6999373435967,222.33417,3990,39.01584500659631,22.704225,544.6324985285862,696.162,Saudi Arabia,SAU,Asia,Middle East,,,2645.230169518614,1.8468089991204888,2.2198034466648484,2.9641234755078716,1.375612729094493,1.375612729094493,H2 Gas,3298.281822736232,,2.217,0.2357174569114395,0.2745976748297706,0.4951211892800302,0.0263862545818898,0.0263862545818898,2.24338625458189,True,4796.4,True,124.0,A
329,43.0,27.0,1885.224986076355,178.67867,2970,47.92157175986842,29.355215,549.1913801442856,704.7211,Saudi Arabia,SAU,Asia,Middle East,,,2645.230169518614,1.8486325517667688,2.221626999311128,2.9659470281541513,1.347487709517621,1.347487709517621,H2 Gas,3227.969273794052,,2.217,0.2357174569114395,0.2745976748297706,0.4951211892800302,0.0258237541903524,0.0258237541903524,2.2428237541903524,True,4796.4,True,117.0,A
330,43.0,30.0,1851.644983291626,224.03716,3670,47.857662291804914,30.186105,468.678469787117,841.3452,Saudi Arabia,SAU,Asia,Middle East,,,1256.1988475609985,1.7989755042972335,2.164073346370944,2.819353915473844,1.2683950388031298,1.2683950388031298,H2 Gas,3030.237597007824,,2.217,0.1511546886384285,0.1818648364741285,0.4026853738286966,0.0242419007760625,0.0242419007760625,2.2412419007760627,True,4796.4,True,97.0,A
331,43.0,34.0,1734.1149735450745,290.4158,3670,47.857662291804914,30.186105,623.637623056761,749.9675,Iraq,IRQ,Asia,Middle East,,,1256.1988475609985,1.8609591656050912,2.2260570076788015,2.8813375767817013,1.1775650818539174,1.1775650818539174,H2 Gas,2803.1627046347935,,2.217,0.1511546886384285,0.1818648364741285,0.4026853738286966,0.0224253016370783,0.0224253016370783,2.239425301637078,True,283.5,True,101.0,A
332,43.0,35.0,1693.5999512672424,172.9038,3579,39.82747848101265,40.991235,720.8893112644599,1215.7812,Iraq,IRQ,Asia,Middle East,,,1256.1988475609985,1.8998598408881708,2.264957682961881,2.9202382520647814,1.157917315193666,1.157917315193666,H2 Gas,2754.0432879841646,,2.217,0.1511546886384285,0.1818648364741285,0.4026853738286966,0.0220323463038733,0.0220323463038733,2.2390323463038735,True,283.5,True,108.0,A
333,43.0,36.0,1681.919927597046,172.56628,3135,41.654607684826,41.665935000000005,639.7200800267875,1097.9542,Iraq,IRQ,Asia,Middle East,,,1256.1988475609985,1.867392148393102,2.2324899904668123,2.887770559569712,1.139635001366509,1.139635001366509,H2 Gas,2708.3375034162727,,2.217,0.1511546886384285,0.1818648364741285,0.4026853738286966,0.0216667000273301,0.0216667000273301,2.23866670002733,True,283.5,True,105.0,A
