ISO_A3,Year,Capacity_kt,Source
MOZ,2041,283.7,Theoretical growth
ZMB,2041,262.9,Theoretical growth
POL,2041,251.4,IEA-anchored growth
YEM,2041,241.9,Theoretical growth
MDG,2041,238.6,Theoretical growth
MMR,2041,237.7,Theoretical growth
SSD,2041,218.5,Theoretical growth
CAF,2041,217.5,Theoretical growth
KEN,2041,206.6,Theoretical growth
PRY,2041,211.0,IEA-anchored growth
ITA,2041,227.7,IEA-anchored growth
THA,2041,178.4,Theoretical growth
PNG,2041,162.5,Theoretical growth
CMR,2041,161.0,Theoretical growth
URY,2041,184.3,IEA-anchored growth
BLR,2041,152.5,Theoretical growth
SYR,2041,145.2,Theoretical growth
ARE,2041,140.7,IEA-anchored growth
PHL,2041,136.1,Theoretical growth
ZWE,2041,131.6,Theoretical growth
COG,2041,118.8,Theoretical growth
MYS,2041,141.7,IEA-anchored growth
ROU,2041,122.5,IEA-anchored growth
VNM,2041,117.5,Theoretical growth
CIV,2041,115.4,Theoretical growth
BFA,2041,113.3,Theoretical growth
GRC,2041,110.3,IEA-anchored growth
GUY,2041,103.6,Theoretical growth
GAB,2041,94.2,Theoretical growth
ECU,2041,87.7,Theoretical growth
UGA,2041,86.0,Theoretical growth
GHA,2041,85.1,Theoretical growth
GIN,2041,83.8,Theoretical growth
SEN,2041,83.7,Theoretical growth
KGZ,2041,82.6,Theoretical growth
TJK,2041,81.9,Theoretical growth
LAO,2041,80.1,Theoretical growth
PRK,2041,72.1,Theoretical growth
ERI,2041,66.7,Theoretical growth
AUT,2041,79.8,IEA-anchored growth
KHM,2041,63.7,Theoretical growth
JOR,2041,73.1,IEA-anchored growth
CZE,2041,55.7,IEA-anchored growth
HUN,2041,55.3,IEA-anchored growth
ISL,2041,55.4,IEA-anchored growth
NPL,2041,52.7,Theoretical growth
LVA,2041,51.0,Theoretical growth
KWT,2041,50.7,Theoretical growth
SUR,2041,50.5,Theoretical growth
BGR,2041,50.0,Theoretical growth
KOR,2041,51.5,IEA-anchored growth
CUB,2041,48.3,Theoretical growth
ESH,2041,47.8,Theoretical growth
BGD,2041,46.8,Theoretical growth
LTU,2041,46.4,Theoretical growth
SRB,2041,53.5,IEA-anchored growth
NIC,2041,45.3,Theoretical growth
AZE,2041,44.1,Theoretical growth
CHE,2041,43.5,IEA-anchored growth
BEN,2041,40.9,Theoretical growth
HND,2041,39.8,Theoretical growth
MWI,2041,38.9,Theoretical growth
GTM,2041,38.3,Theoretical growth
HRV,2041,37.2,Theoretical growth
EST,2041,59.2,IEA-anchored growth
LBR,2041,34.3,Theoretical growth
GEO,2041,34.3,Theoretical growth
DJI,2041,31.8,Theoretical growth
LKA,2041,31.8,Theoretical growth
BEL,2041,35.1,IEA-anchored growth
LSO,2041,29.0,Theoretical growth
QAT,2041,28.5,Theoretical growth
BIH,2041,27.8,Theoretical growth
SLE,2041,26.6,Theoretical growth
PAN,2041,47.5,IEA-anchored growth
MDA,2041,22.6,Theoretical growth
CRI,2041,21.7,IEA-anchored growth
TGO,2041,21.3,Theoretical growth
SVK,2041,21.5,IEA-anchored growth
BTN,2041,19.5,Theoretical growth
TWN,2041,17.0,Theoretical growth
DOM,2041,16.8,Theoretical growth
ISR,2041,16.2,Theoretical growth
ARM,2041,14.5,Theoretical growth
GNB,2041,12.7,Theoretical growth
SLB,2041,12.2,Theoretical growth
SWZ,2041,11.9,Theoretical growth
MKD,2041,11.4,Theoretical growth
ALB,2041,10.4,Theoretical growth
HTI,2041,10.0,Theoretical growth
FJI,2041,9.5,Theoretical growth
GNQ,2041,9.5,Theoretical growth
SVN,2041,12.0,IEA-anchored growth
BDI,2041,9.2,Theoretical growth
RWA,2041,8.2,Theoretical growth
BHS,2041,8.1,Theoretical growth
NCL,2041,8.1,Theoretical growth
FLK,2041,8.1,Theoretical growth
BLZ,2041,7.7,Theoretical growth
SLV,2041,7.3,Theoretical growth
GMB,2041,6.9,Theoretical growth
JAM,2041,6.2,Theoretical growth
ATF,2041,5.7,Theoretical growth
MNE,2041,5.7,Theoretical growth
TLS,2041,5.1,Theoretical growth
TTO,2041,3.8,Theoretical growth
BRN,2041,3.7,Theoretical growth
VUT,2041,3.7,Theoretical growth
LBN,2041,3.5,Theoretical growth
PRI,2041,3.2,Theoretical growth
PSE,2041,2.5,Theoretical growth
CYP,2041,2.2,Theoretical growth
LUX,2041,2.1,Theoretical growth
CHN,2042,23780.1,IEA-anchored growth
AUS,2042,19120.1,IEA-anchored growth
RUS,2042,13563.9,Theoretical growth
CAN,2042,10193.2,IEA-anchored growth
KAZ,2042,9801.0,Theoretical growth
USA,2042,8814.1,IEA-anchored growth
DZA,2042,8329.8,Theoretical growth
ATA,2042,6639.5,Theoretical growth
LBY,2042,5762.0,Theoretical growth
SAU,2042,5638.9,IEA-anchored growth
IND,2042,4074.0,IEA-anchored growth
MRT,2042,3810.1,IEA-anchored growth
BRA,2042,3392.5,IEA-anchored growth
ZAF,2042,2902.2,IEA-anchored growth
MEX,2042,2702.0,IEA-anchored growth
ARG,2042,2576.4,IEA-anchored growth
EGY,2042,2555.8,IEA-anchored growth
MAR,2042,2555.5,IEA-anchored growth
PER,2042,1662.9,IEA-anchored growth
GBR,2042,1590.3,IEA-anchored growth
MNG,2042,1483.2,Theoretical growth
PAK,2042,1482.9,Theoretical growth
TKM,2042,1476.2,Theoretical growth
NAM,2042,1504.3,IEA-anchored growth
CHL,2042,1542.1,IEA-anchored growth
IRN,2042,1265.8,Theoretical growth
SDN,2042,1200.1,Theoretical growth
GRL,2042,1187.7,Theoretical growth
UZB,2042,1177.6,IEA-anchored growth
TCD,2042,1103.3,Theoretical growth
BWA,2042,961.4,Theoretical growth
NER,2042,891.2,Theoretical growth
COD,2042,885.1,Theoretical growth
NOR,2042,901.6,IEA-anchored growth
MLI,2042,759.3,Theoretical growth
OMN,2042,948.3,IEA-anchored growth
IDN,2042,710.8,IEA-anchored growth
DEU,2042,756.5,IEA-anchored growth
FRA,2042,670.8,IEA-anchored growth
DNK,2042,679.1,IEA-anchored growth
SWE,2042,692.4,IEA-anchored growth
IRL,2042,594.0,IEA-anchored growth
BOL,2042,584.0,Theoretical growth
TUR,2042,541.6,Theoretical growth
AFG,2042,487.8,Theoretical growth
TUN,2042,515.5,IEA-anchored growth
AGO,2042,474.3,Theoretical growth
UKR,2042,460.7,Theoretical growth
ETH,2042,441.5,Theoretical growth
COL,2042,456.1,IEA-anchored growth
NZL,2042,424.3,IEA-anchored growth
ESP,2042,633.2,IEA-anchored growth
NLD,2042,470.5,IEA-anchored growth
SOM,2042,375.9,Theoretical growth
PRT,2042,416.6,IEA-anchored growth
FIN,2042,410.4,IEA-anchored growth
TZA,2042,355.3,Theoretical growth
VEN,2042,346.1,Theoretical growth
NGA,2042,344.8,Theoretical growth
IRQ,2042,339.0,Theoretical growth
JPN,2042,328.0,IEA-anchored growth
MOZ,2042,309.0,Theoretical growth
ZMB,2042,286.4,Theoretical growth
POL,2042,273.6,IEA-anchored growth
YEM,2042,263.5,Theoretical growth
MDG,2042,259.9,Theoretical growth
MMR,2042,258.9,Theoretical growth
SSD,2042,238.1,Theoretical growth
CAF,2042,236.9,Theoretical growth
KEN,2042,225.1,Theoretical growth
PRY,2042,228.4,IEA-anchored growth
ITA,2042,242.4,IEA-anchored growth
THA,2042,194.3,Theoretical growth
PNG,2042,177.0,Theoretical growth
CMR,2042,175.4,Theoretical growth
URY,2042,195.5,IEA-anchored growth
BLR,2042,166.1,Theoretical growth
SYR,2042,158.2,Theoretical growth
ARE,2042,153.3,IEA-anchored growth
PHL,2042,148.2,Theoretical growth
ZWE,2042,143.3,Theoretical growth
COG,2042,129.4,Theoretical growth
MYS,2042,149.7,IEA-anchored growth
ROU,2042,132.5,IEA-anchored growth
VNM,2042,128.0,Theoretical growth
CIV,2042,125.6,Theoretical growth
BFA,2042,123.4,Theoretical growth
GRC,2042,119.4,IEA-anchored growth
GUY,2042,112.9,Theoretical growth
GAB,2042,102.7,Theoretical growth
ECU,2042,95.5,Theoretical growth
UGA,2042,93.6,Theoretical growth
GHA,2042,92.8,Theoretical growth
GIN,2042,91.3,Theoretical growth
SEN,2042,91.2,Theoretical growth
KGZ,2042,90.0,Theoretical growth
TJK,2042,89.3,Theoretical growth
LAO,2042,87.3,Theoretical growth
PRK,2042,78.5,Theoretical growth
ERI,2042,72.6,Theoretical growth
AUT,2042,84.1,IEA-anchored growth
KHM,2042,69.4,Theoretical growth
JOR,2042,76.5,IEA-anchored growth
CZE,2042,60.6,IEA-anchored growth
HUN,2042,60.2,IEA-anchored growth
ISL,2042,59.9,IEA-anchored growth
NPL,2042,57.4,Theoretical growth
LVA,2042,55.5,Theoretical growth
KWT,2042,55.2,Theoretical growth
SUR,2042,55.0,Theoretical growth
BGR,2042,54.4,Theoretical growth
KOR,2042,55.6,IEA-anchored growth
CUB,2042,52.6,Theoretical growth
ESH,2042,52.0,Theoretical growth
BGD,2042,51.0,Theoretical growth
LTU,2042,50.5,Theoretical growth
SRB,2042,56.7,IEA-anchored growth
NIC,2042,49.4,Theoretical growth
AZE,2042,48.1,Theoretical growth
CHE,2042,47.2,IEA-anchored growth
BEN,2042,44.6,Theoretical growth
HND,2042,43.3,Theoretical growth
MWI,2042,42.4,Theoretical growth
GTM,2042,41.7,Theoretical growth
HRV,2042,40.5,Theoretical growth
EST,2042,59.8,IEA-anchored growth
LBR,2042,37.4,Theoretical growth
GEO,2042,37.4,Theoretical growth
DJI,2042,34.7,Theoretical growth
LKA,2042,34.7,Theoretical growth
BEL,2042,37.2,IEA-anchored growth
LSO,2042,31.6,Theoretical growth
QAT,2042,31.1,Theoretical growth
BIH,2042,30.3,Theoretical growth
SLE,2042,28.9,Theoretical growth
PAN,2042,47.5,IEA-anchored growth
MDA,2042,24.6,Theoretical growth
CRI,2042,23.6,IEA-anchored growth
TGO,2042,23.2,Theoretical growth
SVK,2042,23.2,IEA-anchored growth
BTN,2042,21.2,Theoretical growth
TWN,2042,18.5,Theoretical growth
DOM,2042,18.3,Theoretical growth
ISR,2042,17.7,Theoretical growth
ARM,2042,15.8,Theoretical growth
GNB,2042,13.8,Theoretical growth
SLB,2042,13.3,Theoretical growth
SWZ,2042,13.0,Theoretical growth
MKD,2042,12.4,Theoretical growth
ALB,2042,11.3,Theoretical growth
HTI,2042,10.9,Theoretical growth
FJI,2042,10.4,Theoretical growth
GNQ,2042,10.3,Theoretical growth
SVN,2042,12.6,IEA-anchored growth
BDI,2042,10.0,Theoretical growth
RWA,2042,8.9,Theoretical growth
BHS,2042,8.9,Theoretical growth
NCL,2042,8.8,Theoretical growth
FLK,2042,8.8,Theoretical growth
BLZ,2042,8.4,Theoretical growth
SLV,2042,8.0,Theoretical growth
GMB,2042,7.5,Theoretical growth
JAM,2042,6.7,Theoretical growth
ATF,2042,6.2,Theoretical growth
MNE,2042,6.2,Theoretical growth
TLS,2042,5.6,Theoretical growth
TTO,2042,4.2,Theoretical growth
BRN,2042,4.1,Theoretical growth
VUT,2042,4.0,Theoretical growth
LBN,2042,3.8,Theoretical growth
PRI,2042,3.5,Theoretical growth
PSE,2042,2.7,Theoretical growth
CYP,2042,2.4,Theoretical growth
LUX,2042,2.2,Theoretical growth
CHN,2043,25655.5,IEA-anchored growth
AUS,2043,20532.8,IEA-anchored growth
RUS,2043,14675.6,Theoretical growth
CAN,2043,11028.6,IEA-anchored growth
KAZ,2043,10604.2,Theoretical growth
USA,2043,9504.6,IEA-anchored growth
DZA,2043,9012.5,Theoretical growth
ATA,2043,7183.7,Theoretical growth
LBY,2043,6234.3,Theoretical growth
SAU,2043,6060.1,IEA-anchored growth
IND,2043,4390.6,IEA-anchored growth
MRT,2043,4122.4,IEA-anchored growth
BRA,2043,3639.2,IEA-anchored growth
ZAF,2043,3136.8,IEA-anchored growth
MEX,2043,2923.5,IEA-anchored growth
ARG,2043,2787.6,IEA-anchored growth
EGY,2043,2756.8,IEA-anchored growth
MAR,2043,2724.6,IEA-anchored growth
PER,2043,1799.1,IEA-anchored growth
GBR,2043,1716.9,IEA-anchored growth
MNG,2043,1604.7,Theoretical growth
PAK,2043,1604.4,Theoretical growth
TKM,2043,1597.2,Theoretical growth
NAM,2043,1611.9,IEA-anchored growth
CHL,2043,1637.6,IEA-anchored growth
IRN,2043,1369.5,Theoretical growth
SDN,2043,1298.5,Theoretical growth
GRL,2043,1285.1,Theoretical growth
UZB,2043,1274.2,IEA-anchored growth
TCD,2043,1193.7,Theoretical growth
BWA,2043,1040.2,Theoretical growth
NER,2043,964.3,Theoretical growth
COD,2043,957.7,Theoretical growth
NOR,2043,963.8,IEA-anchored growth
MLI,2043,821.6,Theoretical growth
OMN,2043,973.9,IEA-anchored growth
IDN,2043,765.3,IEA-anchored growth
DEU,2043,802.5,IEA-anchored growth
FRA,2043,723.1,IEA-anchored growth
DNK,2043,723.6,IEA-anchored growth
SWE,2043,734.7,IEA-anchored growth
IRL,2043,642.6,IEA-anchored growth
BOL,2043,631.8,Theoretical growth
TUR,2043,586.0,Theoretical growth
AFG,2043,527.8,Theoretical growth
TUN,2043,549.8,IEA-anchored growth
AGO,2043,513.2,Theoretical growth
UKR,2043,498.4,Theoretical growth
ETH,2043,477.7,Theoretical growth
COL,2043,489.9,IEA-anchored growth
NZL,2043,458.2,IEA-anchored growth
ESP,2043,641.0,IEA-anchored growth
NLD,2043,489.5,IEA-anchored growth
SOM,2043,406.7,Theoretical growth
PRT,2043,442.2,IEA-anchored growth
FIN,2043,436.1,IEA-anchored growth
TZA,2043,384.5,Theoretical growth
VEN,2043,374.4,Theoretical growth
NGA,2043,373.0,Theoretical growth
IRQ,2043,366.8,Theoretical growth
JPN,2043,354.8,IEA-anchored growth
MOZ,2043,334.3,Theoretical growth
ZMB,2043,309.9,Theoretical growth
POL,2043,295.7,IEA-anchored growth
YEM,2043,285.1,Theoretical growth
MDG,2043,281.2,Theoretical growth
MMR,2043,280.1,Theoretical growth
SSD,2043,257.6,Theoretical growth
CAF,2043,256.3,Theoretical growth
KEN,2043,243.5,Theoretical growth
PRY,2043,245.8,IEA-anchored growth
ITA,2043,257.1,IEA-anchored growth
THA,2043,210.3,Theoretical growth
PNG,2043,191.5,Theoretical growth
CMR,2043,189.7,Theoretical growth
URY,2043,206.7,IEA-anchored growth
BLR,2043,179.7,Theoretical growth
SYR,2043,171.1,Theoretical growth
ARE,2043,165.8,IEA-anchored growth
PHL,2043,160.4,Theoretical growth
ZWE,2043,155.1,Theoretical growth
COG,2043,140.0,Theoretical growth
MYS,2043,157.6,IEA-anchored growth
ROU,2043,142.5,IEA-anchored growth
VNM,2043,138.5,Theoretical growth
CIV,2043,135.9,Theoretical growth
BFA,2043,133.5,Theoretical growth
GRC,2043,128.4,IEA-anchored growth
GUY,2043,122.2,Theoretical growth
GAB,2043,111.1,Theoretical growth
ECU,2043,103.3,Theoretical growth
UGA,2043,101.3,Theoretical growth
GHA,2043,100.4,Theoretical growth
GIN,2043,98.7,Theoretical growth
SEN,2043,98.7,Theoretical growth
KGZ,2043,97.3,Theoretical growth
TJK,2043,96.6,Theoretical growth
LAO,2043,94.4,Theoretical growth
PRK,2043,85.0,Theoretical growth
ERI,2043,78.6,Theoretical growth
AUT,2043,88.3,IEA-anchored growth
KHM,2043,75.1,Theoretical growth
JOR,2043,79.9,IEA-anchored growth
CZE,2043,65.5,IEA-anchored growth
HUN,2043,65.1,IEA-anchored growth
ISL,2043,64.5,IEA-anchored growth
NPL,2043,62.1,Theoretical growth
LVA,2043,60.1,Theoretical growth
KWT,2043,59.7,Theoretical growth
SUR,2043,59.5,Theoretical growth
BGR,2043,58.9,Theoretical growth
KOR,2043,59.7,IEA-anchored growth
CUB,2043,57.0,Theoretical growth
ESH,2043,56.3,Theoretical growth
BGD,2043,55.1,Theoretical growth
LTU,2043,54.7,Theoretical growth
SRB,2043,59.9,IEA-anchored growth
NIC,2043,53.4,Theoretical growth
AZE,2043,52.0,Theoretical growth
CHE,2043,51.0,IEA-anchored growth
BEN,2043,48.2,Theoretical growth
HND,2043,46.9,Theoretical growth
MWI,2043,45.8,Theoretical growth
GTM,2043,45.1,Theoretical growth
HRV,2043,43.9,Theoretical growth
EST,2043,60.5,IEA-anchored growth
LBR,2043,40.5,Theoretical growth
GEO,2043,40.4,Theoretical growth
DJI,2043,37.5,Theoretical growth
LKA,2043,37.5,Theoretical growth
BEL,2043,39.4,IEA-anchored growth
LSO,2043,34.2,Theoretical growth
QAT,2043,33.6,Theoretical growth
BIH,2043,32.8,Theoretical growth
SLE,2043,31.3,Theoretical growth
PAN,2043,47.5,IEA-anchored growth
MDA,2043,26.6,Theoretical growth
CRI,2043,25.6,IEA-anchored growth
TGO,2043,25.1,Theoretical growth
SVK,2043,24.9,IEA-anchored growth
BTN,2043,22.9,Theoretical growth
TWN,2043,20.0,Theoretical growth
DOM,2043,19.8,Theoretical growth
ISR,2043,19.1,Theoretical growth
ARM,2043,17.0,Theoretical growth
GNB,2043,14.9,Theoretical growth
SLB,2043,14.4,Theoretical growth
SWZ,2043,14.1,Theoretical growth
MKD,2043,13.4,Theoretical growth
ALB,2043,12.2,Theoretical growth
HTI,2043,11.8,Theoretical growth
FJI,2043,11.2,Theoretical growth
GNQ,2043,11.2,Theoretical growth
SVN,2043,13.1,IEA-anchored growth
BDI,2043,10.8,Theoretical growth
RWA,2043,9.6,Theoretical growth
BHS,2043,9.6,Theoretical growth
NCL,2043,9.6,Theoretical growth
FLK,2043,9.5,Theoretical growth
BLZ,2043,9.1,Theoretical growth
SLV,2043,8.6,Theoretical growth
GMB,2043,8.2,Theoretical growth
JAM,2043,7.3,Theoretical growth
ATF,2043,6.7,Theoretical growth
MNE,2043,6.7,Theoretical growth
TLS,2043,6.1,Theoretical growth
TTO,2043,4.5,Theoretical growth
BRN,2043,4.4,Theoretical growth
VUT,2043,4.4,Theoretical growth
LBN,2043,4.2,Theoretical growth
PRI,2043,3.8,Theoretical growth
PSE,2043,2.9,Theoretical growth
CYP,2043,2.6,Theoretical growth
LUX,2043,2.4,Theoretical growth
CHN,2044,27530.8,IEA-anchored growth
AUS,2044,21945.6,IEA-anchored growth
RUS,2044,15787.2,Theoretical growth
CAN,2044,11864.0,IEA-anchored growth
KAZ,2044,11407.4,Theoretical growth
USA,2044,10195.0,IEA-anchored growth
DZA,2044,9695.2,Theoretical growth
ATA,2044,7727.8,Theoretical growth
LBY,2044,6706.5,Theoretical growth
SAU,2044,6481.3,IEA-anchored growth
IND,2044,4707.3,IEA-anchored growth
MRT,2044,4434.6,IEA-anchored growth
BRA,2044,3885.9,IEA-anchored growth
ZAF,2044,3371.4,IEA-anchored growth
MEX,2044,3144.9,IEA-anchored growth
ARG,2044,2998.7,IEA-anchored growth
EGY,2044,2957.8,IEA-anchored growth
MAR,2044,2893.8,IEA-anchored growth
PER,2044,1935.4,IEA-anchored growth
GBR,2044,1843.4,IEA-anchored growth
MNG,2044,1726.3,Theoretical growth
PAK,2044,1726.0,Theoretical growth
TKM,2044,1718.2,Theoretical growth
NAM,2044,1719.4,IEA-anchored growth
CHL,2044,1733.1,IEA-anchored growth
IRN,2044,1473.3,Theoretical growth
SDN,2044,1396.8,Theoretical growth
GRL,2044,1382.4,Theoretical growth
UZB,2044,1370.7,IEA-anchored growth
TCD,2044,1284.1,Theoretical growth
BWA,2044,1119.0,Theoretical growth
NER,2044,1037.3,Theoretical growth
COD,2044,1030.2,Theoretical growth
NOR,2044,1025.9,IEA-anchored growth
MLI,2044,883.8,Theoretical growth
OMN,2044,999.6,IEA-anchored growth
IDN,2044,819.9,IEA-anchored growth
DEU,2044,848.5,IEA-anchored growth
FRA,2044,775.3,IEA-anchored growth
DNK,2044,768.0,IEA-anchored growth
SWE,2044,776.9,IEA-anchored growth
IRL,2044,691.3,IEA-anchored growth
BOL,2044,679.7,Theoretical growth
TUR,2044,630.4,Theoretical growth
AFG,2044,567.7,Theoretical growth
TUN,2044,584.1,IEA-anchored growth
AGO,2044,552.1,Theoretical growth
UKR,2044,536.2,Theoretical growth
ETH,2044,513.9,Theoretical growth
COL,2044,523.7,IEA-anchored growth
NZL,2044,492.2,IEA-anchored growth
ESP,2044,648.8,IEA-anchored growth
NLD,2044,508.6,IEA-anchored growth
SOM,2044,437.5,Theoretical growth
PRT,2044,467.9,IEA-anchored growth
FIN,2044,461.8,IEA-anchored growth
TZA,2044,413.6,Theoretical growth
VEN,2044,402.8,Theoretical growth
NGA,2044,401.3,Theoretical growth
IRQ,2044,394.6,Theoretical growth
JPN,2044,381.7,IEA-anchored growth
MOZ,2044,359.6,Theoretical growth
ZMB,2044,333.3,Theoretical growth
POL,2044,317.9,IEA-anchored growth
YEM,2044,306.7,Theoretical growth
MDG,2044,302.5,Theoretical growth
MMR,2044,301.3,Theoretical growth
SSD,2044,277.1,Theoretical growth
CAF,2044,275.7,Theoretical growth
KEN,2044,261.9,Theoretical growth
PRY,2044,263.2,IEA-anchored growth
ITA,2044,271.8,IEA-anchored growth
THA,2044,226.2,Theoretical growth
PNG,2044,206.0,Theoretical growth
CMR,2044,204.1,Theoretical growth
URY,2044,217.9,IEA-anchored growth
BLR,2044,193.3,Theoretical growth
SYR,2044,184.1,Theoretical growth
ARE,2044,178.4,IEA-anchored growth
PHL,2044,172.5,Theoretical growth
ZWE,2044,166.8,Theoretical growth
COG,2044,150.6,Theoretical growth
MYS,2044,165.6,IEA-anchored growth
ROU,2044,152.5,IEA-anchored growth
VNM,2044,149.0,Theoretical growth
CIV,2044,146.2,Theoretical growth
BFA,2044,143.7,Theoretical growth
GRC,2044,137.5,IEA-anchored growth
GUY,2044,131.4,Theoretical growth
GAB,2044,119.5,Theoretical growth
ECU,2044,111.2,Theoretical growth
UGA,2044,109.0,Theoretical growth
GHA,2044,108.0,Theoretical growth
GIN,2044,106.2,Theoretical growth
SEN,2044,106.1,Theoretical growth
KGZ,2044,104.7,Theoretical growth
TJK,2044,103.9,Theoretical growth
LAO,2044,101.6,Theoretical growth
PRK,2044,91.4,Theoretical growth
ERI,2044,84.5,Theoretical growth
AUT,2044,92.6,IEA-anchored growth
KHM,2044,80.8,Theoretical growth
JOR,2044,83.2,IEA-anchored growth
CZE,2044,70.4,IEA-anchored growth
HUN,2044,70.1,IEA-anchored growth
ISL,2044,69.0,IEA-anchored growth
NPL,2044,66.8,Theoretical growth
LVA,2044,64.6,Theoretical growth
KWT,2044,64.3,Theoretical growth
SUR,2044,64.0,Theoretical growth
BGR,2044,63.4,Theoretical growth
KOR,2044,63.7,IEA-anchored growth
CUB,2044,61.3,Theoretical growth
ESH,2044,60.5,Theoretical growth
BGD,2044,59.3,Theoretical growth
LTU,2044,58.8,Theoretical growth
SRB,2044,63.1,IEA-anchored growth
NIC,2044,57.4,Theoretical growth
AZE,2044,55.9,Theoretical growth
CHE,2044,54.7,IEA-anchored growth
BEN,2044,51.9,Theoretical growth
HND,2044,50.5,Theoretical growth
MWI,2044,49.3,Theoretical growth
GTM,2044,48.5,Theoretical growth
HRV,2044,47.2,Theoretical growth
EST,2044,61.1,IEA-anchored growth
LBR,2044,43.5,Theoretical growth
GEO,2044,43.5,Theoretical growth
DJI,2044,40.4,Theoretical growth
LKA,2044,40.3,Theoretical growth
BEL,2044,41.5,IEA-anchored growth
LSO,2044,36.8,Theoretical growth
QAT,2044,36.2,Theoretical growth
BIH,2044,35.3,Theoretical growth
SLE,2044,33.7,Theoretical growth
PAN,2044,47.5,IEA-anchored growth
MDA,2044,28.6,Theoretical growth
CRI,2044,27.5,IEA-anchored growth
TGO,2044,27.0,Theoretical growth
SVK,2044,26.6,IEA-anchored growth
BTN,2044,24.7,Theoretical growth
TWN,2044,21.5,Theoretical growth
DOM,2044,21.4,Theoretical growth
ISR,2044,20.6,Theoretical growth
ARM,2044,18.3,Theoretical growth
GNB,2044,16.0,Theoretical growth
SLB,2044,15.5,Theoretical growth
SWZ,2044,15.1,Theoretical growth
MKD,2044,14.4,Theoretical growth
ALB,2044,13.2,Theoretical growth
HTI,2044,12.7,Theoretical growth
FJI,2044,12.1,Theoretical growth
GNQ,2044,12.0,Theoretical growth
SVN,2044,13.7,IEA-anchored growth
BDI,2044,11.6,Theoretical growth
RWA,2044,10.4,Theoretical growth
BHS,2044,10.3,Theoretical growth
NCL,2044,10.3,Theoretical growth
FLK,2044,10.3,Theoretical growth
BLZ,2044,9.8,Theoretical growth
SLV,2044,9.3,Theoretical growth
GMB,2044,8.8,Theoretical growth
JAM,2044,7.8,Theoretical growth
ATF,2044,7.3,Theoretical growth
MNE,2044,7.2,Theoretical growth
TLS,2044,6.5,Theoretical growth
TTO,2044,4.8,Theoretical growth
BRN,2044,4.7,Theoretical growth
VUT,2044,4.7,Theoretical growth
LBN,2044,4.5,Theoretical growth
PRI,2044,4.1,Theoretical growth
PSE,2044,3.2,Theoretical growth
CYP,2044,2.8,Theoretical growth
LUX,2044,2.6,Theoretical growth
CHN,2045,29406.2,IEA-anchored growth
AUS,2045,23358.3,IEA-anchored growth
RUS,2045,16898.8,Theoretical growth
CAN,2045,12699.3,IEA-anchored growth
KAZ,2045,12210.7,Theoretical growth
USA,2045,10885.4,IEA-anchored growth
DZA,2045,10377.8,Theoretical growth
ATA,2045,8271.9,Theoretical growth
LBY,2045,7178.7,Theoretical growth
SAU,2045,6902.6,IEA-anchored growth
IND,2045,5024.0,IEA-anchored growth
MRT,2045,4746.9,IEA-anchored growth
BRA,2045,4132.7,IEA-anchored growth
ZAF,2045,3606.0,IEA-anchored growth
MEX,2045,3366.3,IEA-anchored growth
ARG,2045,3209.9,IEA-anchored growth
EGY,2045,3158.8,IEA-anchored growth
MAR,2045,3062.9,IEA-anchored growth
PER,2045,2071.7,IEA-anchored growth
GBR,2045,1970.0,IEA-anchored growth
MNG,2045,1847.8,Theoretical growth
PAK,2045,1847.5,Theoretical growth
TKM,2045,1839.2,Theoretical growth
NAM,2045,1827.0,IEA-anchored growth
CHL,2045,1828.6,IEA-anchored growth
IRN,2045,1577.0,Theoretical growth
SDN,2045,1495.2,Theoretical growth
GRL,2045,1479.8,Theoretical growth
UZB,2045,1467.2,IEA-anchored growth
TCD,2045,1374.5,Theoretical growth
BWA,2045,1197.8,Theoretical growth
NER,2045,1110.3,Theoretical growth
COD,2045,1102.7,Theoretical growth
NOR,2045,1088.1,IEA-anchored growth
MLI,2045,946.0,Theoretical growth
OMN,2045,1025.3,IEA-anchored growth
IDN,2045,874.5,IEA-anchored growth
DEU,2045,894.5,IEA-anchored growth
FRA,2045,827.5,IEA-anchored growth
DNK,2045,812.5,IEA-anchored growth
SWE,2045,819.2,IEA-anchored growth
IRL,2045,740.0,IEA-anchored growth
BOL,2045,727.6,Theoretical growth
TUR,2045,674.8,Theoretical growth
AFG,2045,607.7,Theoretical growth
TUN,2045,618.4,IEA-anchored growth
AGO,2045,590.9,Theoretical growth
UKR,2045,573.9,Theoretical growth
ETH,2045,550.1,Theoretical growth
COL,2045,557.5,IEA-anchored growth
NZL,2045,526.2,IEA-anchored growth
ESP,2045,656.7,IEA-anchored growth
NLD,2045,527.6,IEA-anchored growth
SOM,2045,468.3,Theoretical growth
PRT,2045,493.5,IEA-anchored growth
FIN,2045,487.6,IEA-anchored growth
TZA,2045,442.7,Theoretical growth
VEN,2045,431.2,Theoretical growth
NGA,2045,429.6,Theoretical growth
IRQ,2045,422.4,Theoretical growth
JPN,2045,408.6,IEA-anchored growth
MOZ,2045,385.0,Theoretical growth
ZMB,2045,356.8,Theoretical growth
POL,2045,340.0,IEA-anchored growth
YEM,2045,328.3,Theoretical growth
MDG,2045,323.9,Theoretical growth
MMR,2045,322.5,Theoretical growth
SSD,2045,296.6,Theoretical growth
CAF,2045,295.1,Theoretical growth
KEN,2045,280.4,Theoretical growth
