,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Country,ISO_A3,Continent,H2_Region,Is_Offshore,Offshore_Zone,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,country_cap_kt,within_cap,cap_rank,Year
53,-119.0,48.0,1450.1450181007383,146.04982,4933,-122.2207911642127,47.998295,240.3392350724022,351.1104,United States of America,USA,North America,North America,,,16653.24965596402,1.810349807489143,2.1944782889974777,3.258913041188787,,1.810349807489143,NH3,7702.977768930968,,7433.328206704846,True,2416.0,2040
54,-119.0,49.0,1324.5849812030792,58.967983,4933,-122.2207911642127,47.998295,262.7702296572551,447.2616,United States of America,USA,North America,North America,,,16653.24965596402,1.810349807489143,2.1944782889974777,3.258913041188787,,1.810349807489143,NH3,7610.273215814296,,7433.328206704846,True,3193.0,2040
55,-119.0,50.0,1262.900013923645,78.93766,4933,-122.2207911642127,47.998295,324.1312522969089,507.6884,Canada,CAN,North America,North America,,,16653.24965596402,1.810349807489143,2.1944782889974777,3.258913041188787,,1.810349807489143,NH3,7517.789471120514,,8522.47753481828,True,3486.0,2040
56,-119.0,51.0,1138.070011138916,58.08466,2586,-122.71542696864113,48.8319,359.5847087803703,528.5256999999999,Canada,CAN,North America,North America,,,16671.488035552506,1.810377842709236,2.1945155486757937,3.2591996184016456,,1.810377842709236,NH3,7425.539741839842,,8522.47753481828,True,3865.0,2040
57,-119.0,53.0,1010.685019493103,18.621315,2586,-122.71542696864113,48.8319,532.0655018576994,708.2498,Canada,CAN,North America,North America,,,16671.488035552506,1.8692080488225928,2.2473417494188737,3.3120258191447256,,1.8692080488225928,NH3,7241.797802894653,,8522.47753481828,True,4447.0,2040
58,-119.0,55.0,1306.3349986076355,196.52533,2586,-122.71542696864113,48.8319,732.100719773948,1163.0579,Canada,CAN,North America,North America,,,16671.488035552506,1.949222135989092,2.327355836585373,3.3920399063112248,,1.949222135989092,NH3,7059.164092319642,,8522.47753481828,True,3622.0,2040
59,-119.0,56.0,1254.8699867725372,309.1046,1934,-123.2597273115,49.1586226685,813.8295377490297,1303.5885,Canada,CAN,North America,North America,,,16695.196200589555,1.981950065264541,2.3600957369411635,3.4251037422109754,,1.981950065264541,NH3,6968.301986458861,,8522.47753481828,True,3422.0,2040
60,-118.0,34.0,1780.8350682258606,30.047821,4030,-118.18389107065347,33.74777,32.74449668499866,49.2327,United States of America,USA,North America,North America,,,14423.31548947514,1.7021802179161278,2.174910227385719,3.2226639926212375,,1.7021802179161278,NH3,8969.195523460428,,7433.328206704846,True,682.0,2040
61,-118.0,35.0,2043.999965190888,259.86087,4107,-118.48497761246,33.91849,127.9807418833094,182.7692,United States of America,USA,North America,North America,,,14477.243923468235,1.8067883353205036,2.1897117583489636,3.2235722114690044,,1.8067883353205036,NH3,8875.011469295821,,7433.328206704846,True,471.0,2040
62,-118.0,39.0,1843.980016708374,101.40379,4731,-121.33982489431968,37.95234,313.75910976951894,497.3175,United States of America,USA,North America,North America,,,15303.322173413384,1.8081939774522957,2.1916007029068467,3.2372755480328625,,1.8081939774522957,NH3,8499.19205344787,,7433.328206704846,True,930.0,2040
