,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Country,ISO_A3,Continent,H2_Region,Is_Offshore,Offshore_Zone,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,Gen. emissions per kg H2,NH3 Emissions per kg H2,LOHC Emissions per kg H2,LH2 Emissions per kg H2,H2Gas Emissions per kg H2,Transport Emissions per kg H2,Total Emissions per kg H2,Below RED3 Threshold,country_cap_kt,within_cap,cap_rank,Corridor
30,-107.0,28.0,1973.5550236701963,100.977806,3552,-109.104274588438,25.567495,341.20126615076816,614.0378000000001,Mexico,MEX,North America,North America,,,853.988598743251,1.7354052377494684,2.0865595758262567,2.703802934836929,,1.7354052377494684,NH3,8992.017172723667,,2.217,0.1266948808910943,0.1550129596308957,0.3760898527687275,,0.1266948808910943,2.3436948808910945,True,2259.1,True,62.0,B
31,-107.0,29.0,1940.7049679756165,184.83322,15231,-110.81845719598292,27.863969556055963,394.6751113330616,711.1105,Mexico,MEX,North America,North America,,,853.988598743251,1.7354052377494684,2.0865595758262567,2.703802934836929,,1.7354052377494684,NH3,8924.75484764002,,2.217,0.1266948808910943,0.1550129596308957,0.3760898527687275,,0.1266948808910943,2.3436948808910945,True,2259.1,True,77.0,B
32,-107.0,30.0,1937.055058479309,164.01227,15231,-110.81845719598292,27.863969556055963,441.1581190513363,864.7509,Mexico,MEX,North America,North America,,,1129.8827011308883,1.7644036332443824,2.1125523642938817,2.7618692980696977,,1.7644036332443824,NH3,8857.692595224276,,2.217,0.1434716908383263,0.1734318698423159,0.394324721289503,,0.1434716908383263,2.3604716908383265,True,2259.1,True,116.0,B
33,-106.0,23.0,1789.594955444336,13.62677,6925,-106.4083963382293,23.14799532070771,44.942075317537224,77.43889999999999,Mexico,MEX,North America,North America,,,1099.3655189157128,1.6593483139317036,2.095157080687763,2.741317760848517,,1.6593483139317036,NH3,9249.83486939812,,2.217,0.1416157019336771,0.1713945184300805,0.3923059670478381,,0.1416157019336771,2.3586157019336773,True,2259.1,True,124.0,B
34,-106.0,25.0,1858.580002784729,85.0464,2705,-106.40414525528168,23.197825,203.7934090736931,515.6426,Mexico,MEX,North America,North America,,,1099.3655189157128,1.7412971939317037,2.095157080687763,2.741317760848517,,1.7412971939317037,NH3,9114.884766694138,,2.217,0.1416157019336771,0.1713945184300805,0.3923059670478381,,0.1416157019336771,2.3586157019336773,True,2259.1,True,156.0,B
35,-106.0,26.0,1959.320011138916,291.88892,2705,-106.40414525528168,23.197825,313.07493467316095,566.1601999999999,Mexico,MEX,North America,North America,,,1067.5538046579716,1.740611828419981,2.0941575524217657,2.7369384605024987,,1.740611828419981,NH3,9047.646584138078,,2.217,0.139681054794631,0.1692707430267142,0.3902020440937999,,0.139681054794631,2.356681054794631,True,2259.1,True,69.0,B
36,-106.0,28.0,1940.339994430542,185.25368,3552,-109.104274588438,25.567495,409.76686650943554,909.1772,Mexico,MEX,North America,North America,,,1067.5538046579716,1.747448634976586,2.0980642990255403,2.7408452071062728,,1.747448634976586,NH3,8913.712000711977,,2.217,0.139681054794631,0.1692707430267142,0.3902020440937999,,0.139681054794631,2.356681054794631,True,2259.1,True,87.0,B
37,-106.0,29.0,1938.514952659607,105.779526,3552,-109.104274588438,25.567495,488.9442507489753,933.4173,Mexico,MEX,North America,North America,,,1396.1275919362513,1.78846109956791,2.1388692920785832,2.8127458446854443,,1.78846109956791,NH3,8847.04329452758,,2.217,0.1596670138563114,0.1912065909963884,0.4119557995788223,,0.1596670138563114,2.3766670138563115,True,2259.1,True,142.0,B
38,-105.0,24.0,1946.179919242859,92.48432,2705,-106.40414525528168,23.197825,168.61538361284343,231.2112,Mexico,MEX,North America,North America,,,987.796868287881,1.738799962560735,2.0915144121662164,2.7253818051890706,,1.738799962560735,NH3,9101.417777959998,,2.217,0.1348309171294957,0.1639461063743706,0.3849292726478874,,0.1348309171294957,2.351830917129496,True,2259.1,True,76.0,B
39,-105.0,25.0,1952.384991645813,100.767235,2705,-106.40414525528168,23.197825,245.40263998502695,387.8579,Mexico,MEX,North America,North America,,,987.796868287881,1.738799962560735,2.0915144121662164,2.7253818051890706,,1.738799962560735,NH3,9034.534077138142,,2.217,0.1348309171294957,0.1639461063743706,0.3849292726478874,,0.1348309171294957,2.351830917129496,True,2259.1,True,71.0,B
40,-105.0,26.0,1903.1100821495056,223.99248,2705,-106.40414525528168,23.197825,341.4041707377046,525.8937,Mexico,MEX,North America,North America,,,999.4281347506984,1.7390730729037576,2.091912890276242,2.7271219346668136,,1.7390730729037576,NH3,8967.830166543758,,2.217,0.1355382027755389,0.164722618995589,0.3856980353380191,,0.1355382027755389,2.352538202775539,True,2259.1,True,114.0,B
41,-105.0,27.0,1908.585033416748,114.014755,2705,-106.40414525528168,23.197825,444.34722710039574,735.6143000000001,Mexico,MEX,North America,North America,,,853.988598743251,1.7591481339599038,2.1042984666664153,2.7215418256770874,,1.7591481339599038,NH3,8901.319829821485,,2.217,0.1266948808910943,0.1550129596308957,0.3760898527687275,,0.1266948808910943,2.3436948808910945,True,2259.1,True,130.0,B
42,-105.0,28.0,1889.2400431633,98.49967,3552,-109.104274588438,25.567495,489.04648257258657,880.2703,Mexico,MEX,North America,North America,,,853.988598743251,1.77702783614878,2.122178168855291,2.7394215278659635,,1.77702783614878,NH3,8835.017017821507,,2.217,0.1266948808910943,0.1550129596308957,0.3760898527687275,,0.1266948808910943,2.3436948808910945,True,2259.1,True,168.0,B
43,-105.0,29.0,1936.3249373435967,86.700874,3552,-109.104274588438,25.567495,556.4853995464192,1024.0449,Mexico,MEX,North America,North America,,,1107.7599880864989,1.810072924686807,2.1580101737727024,2.805047246460209,,1.810072924686807,NH3,8768.935858481325,,2.217,0.1421262285802832,0.1719549398837875,0.3928612292235889,,0.1421262285802832,2.359126228580283,True,2259.1,True,166.0,B
44,-104.0,19.0,1740.685019493103,12.109144,2624,-104.2964673137806,19.04005,31.5251662926999,53.6734,Mexico,MEX,North America,North America,,,1176.4700891689165,1.6419185087901929,2.089006978498561,2.7514475913657237,,1.6419185087901929,NH3,9354.556866237128,,2.217,0.1463051660147148,0.1765420810060595,0.3974073873593702,,0.1463051660147148,2.363305166014715,True,2259.1,True,153.0,B
45,-104.0,21.0,1877.1950459480288,93.71327,2624,-104.2964673137806,19.04005,219.18147470376604,344.3355,Mexico,MEX,North America,North America,,,1099.3655189157128,1.7412971939317037,2.095157080687763,2.741317760848517,,1.7412971939317037,NH3,9220.37028202116,,2.217,0.1416157019336771,0.1713945184300805,0.3923059670478381,,0.1416157019336771,2.3586157019336773,True,2259.1,True,136.0,B
46,-104.0,22.0,1858.2150292396543,47.18251,6925,-106.4083963382293,23.14799532070771,278.39473538302104,611.3747,Mexico,MEX,North America,North America,,,1067.5538046579716,1.740611828419981,2.0941575524217657,2.7369384605024987,,1.740611828419981,NH3,9153.485245612126,,2.217,0.139681054794631,0.1692707430267142,0.3902020440937999,,0.139681054794631,2.356681054794631,True,2259.1,True,155.0,B
47,-104.0,23.0,1869.895052909851,52.68956,2705,-106.40414525528168,23.197825,247.26859453279937,488.0801,Mexico,MEX,North America,North America,,,1396.1275919362513,1.7468793938980427,2.103291591778993,2.777168144385854,,1.7468793938980427,NH3,9086.756818723552,,2.217,0.1596670138563114,0.1912065909963884,0.4119557995788223,,0.1596670138563114,2.3766670138563115,True,2259.1,True,151.0,B
48,-104.0,24.0,1896.540036201477,100.24797,2705,-106.40414525528168,23.197825,260.9608608308507,350.3057,Mexico,MEX,North America,North America,,,1396.1275919362513,1.7468793938980427,2.103291591778993,2.777168144385854,,1.7468793938980427,NH3,9020.198500299231,,2.217,0.1596670138563114,0.1912065909963884,0.4119557995788223,,0.1596670138563114,2.3766670138563115,True,2259.1,True,125.0,B
49,-104.0,25.0,1898.365077972412,135.71254,2705,-106.40414525528168,23.197825,315.5700484972845,435.068,Mexico,MEX,North America,North America,,,987.796868287881,1.738799962560735,2.0915144121662164,2.7253818051890706,,1.738799962560735,NH3,8953.823937030502,,2.217,0.1348309171294957,0.1639461063743706,0.3849292726478874,,0.1348309171294957,2.351830917129496,True,2259.1,True,119.0,B
